date,variable,value
FY2031,proj_primary_deficit_timing_adj_gdp_share,-2.1586630749102427
FY2032,proj_primary_deficit_timing_adj_gdp_share,-2.1824860916919353
FY2033,proj_primary_deficit_timing_adj_gdp_share,-2.150379962257037
FY2034,proj_primary_deficit_timing_adj_gdp_share,-2.1085349111106457
FY2035,proj_primary_deficit_timing_adj_gdp_share,-2.0848844359157694
FY2024,proj_rev_corporate_income,529.867
FY2025,proj_rev_corporate_income,523.681
FY2026,proj_rev_corporate_income,495.147
FY2027,proj_rev_corporate_income,468.977
FY2028,proj_rev_corporate_income,462.338
FY2029,proj_rev_corporate_income,452.812
FY2030,proj_rev_corporate_income,450.154
FY2031,proj_rev_corporate_income,455.777
FY2032,proj_rev_corporate_income,467.897
FY2033,proj_rev_corporate_income,493.134
FY2034,proj_rev_corporate_income,503.378
FY2035,proj_rev_corporate_income,517.115
FY2025,proj_rev_corporate_income_gdp_share,1.737717282684962
FY2026,proj_rev_corporate_income_gdp_share,1.579853436317705
FY2024,proj_rev_individual_income,2426.067
FY2025,proj_rev_individual_income,2621.342
FY2026,proj_rev_individual_income,2968.42
FY2027,proj_rev_individual_income,3252.893
FY2028,proj_rev_individual_income,3355.389
FY2029,proj_rev_individual_income,3454.996
FY2030,proj_rev_individual_income,3583.738
FY2031,proj_rev_individual_income,3720.614
FY2032,proj_rev_individual_income,3869.849
FY2033,proj_rev_individual_income,4036.699
FY2034,proj_rev_individual_income,4220.347
FY2035,proj_rev_individual_income,4412.832
FY2025,proj_rev_individual_income_gdp_share,8.698332185486898
FY2026,proj_rev_individual_income_gdp_share,9.471265174653592
FY2024,proj_rev_off_budget,1259.883
FY2025,proj_rev_off_budget,1303.924
FY2026,proj_rev_off_budget,1363.672
FY2027,proj_rev_off_budget,1418.444
FY2028,proj_rev_off_budget,1471.555
FY2029,proj_rev_off_budget,1530.067
FY2030,proj_rev_off_budget,1590.856
FY2031,proj_rev_off_budget,1653.864
FY2032,proj_rev_off_budget,1717.636
FY2033,proj_rev_off_budget,1781.872
FY2034,proj_rev_off_budget,1848.256
FY2035,proj_rev_off_budget,1917.164
FY2024,proj_rev_on_budget,3658.2210000000005
FY2025,proj_rev_on_budget,3858.969
FY2026,proj_rev_on_budget,4216.668
FY2027,proj_rev_on_budget,4516.393
FY2028,proj_rev_on_budget,4636.847
FY2029,proj_rev_on_budget,4759.831
FY2030,proj_rev_on_budget,4958.641
FY2031,proj_rev_on_budget,5180.27
FY2032,proj_rev_on_budget,5388.7119999999995
FY2033,proj_rev_on_budget,5622.643
FY2034,proj_rev_on_budget,5860.029999999999
FY2035,proj_rev_on_budget,6114.255
FY2024,proj_rev_other,253.244
FY2025,proj_rev_other,259.248
FY2026,proj_rev_other,276.51800000000003
FY2027,proj_rev_other,297.61699999999996
FY2028,proj_rev_other,300.698
FY2029,proj_rev_other,310.214
FY2030,proj_rev_other,360.125
FY2031,proj_rev_other,415.952
FY2032,proj_rev_other,439.212
FY2033,proj_rev_other,456.152
FY2034,proj_rev_other,474.25
FY2035,proj_rev_other,496.2900000000001
FY2025,proj_rev_other_gdp_share,0.8602560148287043
FY2026,proj_rev_other_gdp_share,0.8822792271864702
FY2024,proj_rev_payroll,1708.926
FY2025,proj_rev_payroll,1758.622
FY2026,proj_rev_payroll,1840.255
FY2027,proj_rev_payroll,1915.35
FY2028,proj_rev_payroll,1989.977
FY2029,proj_rev_payroll,2071.876
FY2030,proj_rev_payroll,2155.48
FY2031,proj_rev_payroll,2241.791
FY2032,proj_rev_payroll,2329.39
FY2033,proj_rev_payroll,2418.53
FY2034,proj_rev_payroll,2510.311
FY2035,proj_rev_payroll,2605.182
FY2025,proj_rev_payroll_gdp_share,5.835590451267074
FY2026,proj_rev_payroll_gdp_share,5.871656670545996
FY2024,proj_rev_total,4918.104
FY2025,proj_rev_total,5162.893
FY2026,proj_rev_total,5580.34
FY2027,proj_rev_total,5934.837
FY2028,proj_rev_total,6108.402
FY2029,proj_rev_total,6289.898
FY2030,proj_rev_total,6549.496999999999
FY2031,proj_rev_total,6834.134000000001
FY2032,proj_rev_total,7106.348
FY2033,proj_rev_total,7404.515
FY2034,proj_rev_total,7708.285999999999
FY2035,proj_rev_total,8031.419
FY2025,proj_rev_total_gdp_share,17.13189593426764
FY2026,proj_rev_total_gdp_share,17.805054508703762
FY2025,proj_ss_deficit_contribution_gdp_share,-0.6667408854052157
FY2026,proj_ss_deficit_contribution_gdp_share,-0.6983303992412573
FY2025,proj_ss_outlays_gdp_share,5.216685810345019
FY2026,proj_ss_outlays_gdp_share,5.309995668657914
FY2025,proj_ss_revenues_gdp_share,4.549944924939803
FY2026,proj_ss_revenues_gdp_share,4.611665269416656
FY2024,proj_timing_adjustment,75.113
FY2025,proj_timing_adjustment,0.0
FY2026,proj_timing_adjustment,0.0
FY2027,proj_timing_adjustment,0.0
FY2028,proj_timing_adjustment,-115.924
FY2029,proj_timing_adjustment,115.924
FY2030,proj_timing_adjustment,0.0
FY2031,proj_timing_adjustment,0.0
FY2032,proj_timing_adjustment,0.0
FY2033,proj_timing_adjustment,-156.093
FY2034,proj_timing_adjustment,-11.139
FY2035,proj_timing_adjustment,167.232
